research_question,experiment,condition,n,strategy,target_reach,wom,wom_receiver_scale,wom_label_delay,wom_label_coverage,wom_label_sensitivity,wom_label_specificity,contacts,user_activity,network_topology,memory_half_life,base,source_attribute_contrast,fake_repost_share_all_mean,fake_repost_share_all_sd,fake_repost_share_final100_mean,fake_repost_share_final100_sd,target_share_all_mean,target_share_all_sd,target_share_final100_mean,target_share_final100_sd,fake_repost_share_decisions_mean,fake_repost_share_decisions_sd,target_share_decisions_mean,target_share_decisions_sd,participation_rate_mean,participation_rate_sd,cumulative_fake_reposts_mean,cumulative_fake_reposts_sd,target_unique_reposters_p400_mean,target_unique_reposters_p400_sd
RQ4,E4b-global-sensitivity,m04_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.25,0.75,0.1576565,0.013377705967184518,0.14642000000000002,0.033857118076476095,0.002337,0.0009318357032104842,0.000682,0.00039479389841057857,0.15768427565629542,0.013380291279736221,0.0023374082506800063,0.0009320127021542994,0.9998239999999999,3.33999334663529e-05,31531.3,2675.541193436905,78.2,25.027984337537053
RQ4,E4b-global-sensitivity,m05_control,10,NONE,11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.325,0.75,0.156487,0.01312704062443456,0.145362,0.03347554258128031,0.0006219999999999999,0.00018094197965093674,8.4e-05,0.00015514867421641447,0.156514559395276,0.013129443652054994,0.0006221077091622825,0.00018096920622286808,0.9998239999999999,3.33999334663529e-05,31297.4,2625.408124886914,32.8,5.633234713140696
RQ4,E4b-global-sensitivity,m05_credibility,10,CREDIBILITY_CAMOUFLAGE,11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.325,0.75,0.1566075,0.013184284679117027,0.145368,0.03348057506475458,0.0008269999999999999,0.00023589310196687728,0.00010999999999999999,0.00014794894014114767,0.15663508071663274,0.01318670016227839,0.0008271423751560937,0.00023592845267982605,0.9998239999999999,3.33999334663529e-05,31321.5,2636.856935823406,35.9,5.971227307309239
RQ4,E4b-global-sensitivity,m05_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.325,0.75,0.15746749999999998,0.01364953341693408,0.14555600000000002,0.03366629676364446,0.002299,0.0012471830481350986,0.00047400000000000003,0.0007078637659261217,0.1574952321813883,0.01365203589389281,0.002299397217736362,0.0012474008298555418,0.9998239999999999,3.33999334663529e-05,31493.5,2729.906683386815,73.2,30.95803611342296
RQ4,E4b-global-sensitivity,m06_control,10,NONE,11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15795299999999995,0.0130708805280202,0.14501199999999997,0.03340792613870081,0.0008315,0.00022655695874449663,2.0000000000000003e-06,6.324555320336758e-06,0.1579808208985178,0.013073318644912938,0.0008316432803743013,0.00022658802113938528,0.9998239999999999,3.33999334663529e-05,31590.6,2614.1761056040414,34.0,4.2946995755750415
RQ4,E4b-global-sensitivity,m06_credibility,10,CREDIBILITY_CAMOUFLAGE,11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.1580515,0.013111864019107104,0.14501199999999997,0.03340792613870081,0.0010955,0.00033104590148329716,2.0000000000000003e-06,6.324555320336758e-06,0.1580793391245048,0.01311431977256098,0.0010956890460380388,0.00033109634658382735,0.9998239999999999,3.33999334663529e-05,31610.3,2622.3728038214213,34.8,3.7653389990514508
RQ4,E4b-global-sensitivity,m06_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",11.275,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15961699999999998,0.01324639577813947,0.14527400000000001,0.03343578528729029,0.004385,0.0023189006015782564,0.00051,0.0009280924283472825,0.15964512797675467,0.013249051195474657,0.004385793617664085,0.0023194133352499756,0.9998239999999999,3.33999334663529e-05,31923.4,2649.2791556278935,77.3,29.94457843713579
RQ4,E4b-global-sensitivity,m07_control,10,NONE,14.7,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15173599999999998,0.01252057014143791,0.142002,0.029364983606707872,0.000992,0.0003737363895700938,0.0,0.0,0.15176200638625004,0.012523274550199281,0.0009921664488524288,0.0003737936218222747,0.9998290000000001,3.5885620766246484e-05,30347.2,2504.114028287583,43.0,9.649409884086753
RQ4,E4b-global-sensitivity,m07_credibility,10,CREDIBILITY_CAMOUFLAGE,14.7,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.151831,0.012535178011411633,0.142002,0.029364983606707872,0.0013375,0.0005950595208324402,0.0,0.0,0.1518570238120949,0.01253790176244204,0.0013377243214284691,0.0005951504048999033,0.9998290000000001,3.5885620766246484e-05,30366.2,2507.035602282327,45.6,12.447221912271562
RQ4,E4b-global-sensitivity,m07_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",14.7,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15422299999999997,0.013496711163176831,0.14278000000000005,0.029359947017814747,0.0056605,0.004036370378611622,0.00108,0.001864117306752269,0.15424941746681303,0.013499367654205615,0.005661445936386694,0.004037052233160311,0.9998290000000001,3.5885620766246484e-05,30844.6,2699.342232635367,103.7,55.89086588065074
RQ4,E4b-global-sensitivity,m08_control,10,NONE,14.7,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15179250000000002,0.01254620798178566,0.142002,0.029364983606707872,0.000992,0.0003737363895700938,0.0,0.0,0.15181851617049397,0.012548917112879816,0.0009921664488524288,0.0003737936218222747,0.9998290000000001,3.5885620766246484e-05,30358.5,2509.241596357132,43.0,9.649409884086753
RQ4,E4b-global-sensitivity,m08_credibility,10,CREDIBILITY_CAMOUFLAGE,14.7,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15190099999999998,0.012560536480049988,0.142002,0.029364983606707872,0.0013375,0.0005950595208324402,0.0,0.0,0.15192703605680463,0.012563267295491691,0.0013377243214284691,0.0005951504048999033,0.9998290000000001,3.5885620766246484e-05,30380.2,2512.1072960099987,45.6,12.447221912271562
RQ4,E4b-global-sensitivity,m08_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",14.7,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.154518,0.01358555773197732,0.142856,0.029271036575806847,0.005530500000000001,0.003620664035167521,0.0009419999999999999,0.0018213413860241699,0.1545444625413401,0.01358815133717288,0.005531411648125872,0.0036212205914139327,0.9998290000000001,3.5885620766246484e-05,30903.6,2717.111546395465,104.0,51.927299606704416
RQ4,E4b-global-sensitivity,m09_control,10,NONE,14.7,1.0,0.8125,0.0,1.0,1.0,1.0,10.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.15231899999999998,0.01667196945641262,0.15904999999999997,0.0276290656133476,0.001119,0.00039500210969900735,2.0000000000000003e-06,6.324555320336758e-06,0.15234726159016557,0.016675884543504386,0.0011192050956979475,0.00039506377226553854,0.9998149999999999,2.2730302828301285e-05,30463.8,3334.3938912825256,44.5,9.033886821911768
RQ4,E4b-global-sensitivity,m09_credibility,10,CREDIBILITY_CAMOUFLAGE,14.7,1.0,0.8125,0.0,1.0,1.0,1.0,10.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.152451,0.016687305854051655,0.159042,0.027635118478727995,0.0015625,0.0005992785013849756,0.0,0.0,0.15247928709263867,0.016691234232876096,0.0015627859606801952,0.0005993710858183761,0.9998149999999999,2.2730302828301285e-05,30490.2,3337.4611708103316,46.7,10.52035064899349
