condition,policy,strategy,target_reach,wom_receiver_scale,metric,n_pairs,effect,se,ci95_low,ci95_high,cohens_dz,p_value,control_mean,treatment_mean,relative_effect_percent,p_holm
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,target_share_all,30,0.1942621666666666,0.006199959972448344,0.18158182475097898,0.20694250858235422,5.720562241584051,6.4621099909242545e-24,0.09035983333333333,0.28462199999999993,214.9873007733893,2.3263595967327315e-22
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,target_share_final100,30,0.14354666666666663,0.008403987632225869,0.12635858204912165,0.1607347512842116,3.118509562711166,1.1258682480127046e-16,0.18585533333333334,0.329402,77.23569945082733,3.490191568839384e-15
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,fake_repost_share_decisions,30,0.08340460281680608,0.002990430491826204,0.07728848573218565,0.0895207199014265,5.0920854023513344,1.7000680571175422e-22,0.2707613151231377,0.35416591793994384,30.80373678155428,6.970279034181923e-21
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,target_share_decisions,30,0.1943023183034815,0.006200972136406601,0.18161990628006375,0.20698473032689924,5.720810671256953,6.454202615535445e-24,0.09037889702534055,0.2846812153288221,214.98637923076532,2.32351294159276e-22
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,cumulative_fake_reposts,30,16677.466666666667,597.9802263546104,15454.459782316995,17900.47355101634,5.0919324155917645,1.7014983851974344e-22,54140.96666666667,70818.43333333333,30.803784441725888,6.976143379309481e-21
flag_only_combined_r1_0,flag_only,combined,1.0,0.5,target_unique_reposters_p400,30,14.566666666666666,11.10821207390853,-8.15217793798745,37.285511271320786,0.23941722477949928,0.20003050199791256,485.43333333333334,500.0,3.000755338872485,1.0
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,fake_repost_share_all,30,0.02200350000000001,0.0008325937229353014,0.020300654637999106,0.023706345362000912,4.82500766863674,7.65823829268346e-22,0.285698,0.30770149999999996,7.701663994847709,2.9101305512197145e-20
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,fake_repost_share_final100,30,0.01506066666666667,0.0009676769116621444,0.013081545162927824,0.017039788170405516,2.8415361797532,1.292016685692275e-15,0.3189286666666667,0.3339893333333333,4.722268093387655,4.263655062784508e-14
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,target_share_all,30,0.04979650000000001,0.0014843847587700993,0.046760592291033395,0.05283240770896662,6.124797085944367,9.392872064184433e-25,0.13668016666666669,0.18647666666666665,36.432864558500924,3.663220105031929e-23
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,target_share_final100,30,0.03602466666666667,0.0013692863090561374,0.033224161718818576,0.038825171614514764,4.80335934358362,8.680988602313446e-22,0.18937066666666666,0.22539533333333328,19.023361590672263,3.993254757064185e-20
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,fake_repost_share_decisions,30,0.022007407125799607,0.0008327130399680807,0.020304317733066454,0.02371049651853276,4.825172953323122,7.6509275986701555e-22,0.2857491129299676,0.30775652005576715,7.701653698989176,2.907352487494659e-20
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,target_share_decisions,30,0.049805366066662755,0.0014845985551644291,0.04676902109497308,0.05284171103835243,6.125005395031331,9.383837487855819e-25,0.13670467277577256,0.1865100388424353,36.43281905100284,3.6596966202637695e-23
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,cumulative_fake_reposts,30,4400.7,166.51874458706016,4060.1309275998196,4741.2690724001795,4.825007668636742,7.658238292683365e-22,57139.6,61540.3,7.7016639948477055,2.9101305512196784e-20
imperfect_fast_credibility_r14_7,imperfect_fast,credibility,14.7,0.5,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,fake_repost_share_all,30,0.03241966666666667,0.0008809815885629927,0.030617857007564482,0.034221476325768864,6.7186355805293045,6.811291048912404e-26,0.285698,0.31811766666666663,11.347530142551461,3.473758434945326e-24
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,fake_repost_share_final100,30,0.023774666666666673,0.0015035366531724304,0.02069958893556542,0.026849744397767925,2.8869535045972032,8.549398201367833e-16,0.3189286666666667,0.34270333333333336,7.4545405137617,2.906795388465063e-14
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,target_share_all,30,0.07248000000000002,0.0015099272457162701,0.06939185203959732,0.07556814796040272,8.763983183207902,3.4589601995386763e-29,0.13668016666666669,0.20916016666666667,53.02890812005157,1.764069701764725e-27
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,target_share_final100,30,0.056526,0.0020490832601181806,0.05233515417720838,0.06071684582279162,5.0364905269477065,2.3113611463002598e-22,0.18937066666666666,0.24589666666666662,29.84939589376743,1.1094533502241247e-20
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,fake_repost_share_decisions,30,0.032425455675348706,0.000881126917538084,0.030623348785118798,0.034227562565578615,6.71872695343187,6.808659724403461e-26,0.2857491129299676,0.3181745686053164,11.34752627676421,3.472416459445765e-24
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,target_share_decisions,30,0.07249295141584938,0.0015101720947248152,0.06940430268299655,0.07558160014870222,8.764128028693763,3.4573226853285214e-29,0.13670467277577256,0.20919762419162197,53.02887600247189,1.763234569517546e-27
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,cumulative_fake_reposts,30,6483.933333333333,176.19631771259844,6123.571401512896,6844.295265153771,6.718635580529307,6.811291048912306e-26,57139.6,63623.53333333333,11.34753014255146,3.4737584349452764e-24
imperfect_fast_informational_r14_7,imperfect_fast,informational,14.7,0.5,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,fake_repost_share_all,30,0.09095566666666666,0.0016806884661669204,0.08751827279647152,0.09439306053686179,9.880568066623526,1.1086351688327138e-30,0.285698,0.37665366666666666,31.836298002319463,6.43008397922974e-29
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,fake_repost_share_final100,30,0.07916266666666669,0.0028453308772032615,0.07334331161493512,0.08498202171839825,5.079570720929574,1.8212816098505603e-22,0.3189286666666667,0.3980913333333333,24.82143342398405,9.834920693193025e-21
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,target_share_all,30,0.20324216666666667,0.0029556702342319755,0.19719714229124613,0.2092871910420872,12.554436106151542,1.1249399964500283e-33,0.13668016666666669,0.3399223333333334,148.69909191896895,6.299663980120159e-32
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,target_share_final100,30,0.18552133333333334,0.004130044438639139,0.17707444402410324,0.19396822264256344,8.201220808056965,2.3124420073881284e-28,0.18937066666666666,0.374892,97.96730222209706,1.294967524137352e-26
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,fake_repost_share_decisions,30,0.09097189931984677,0.0016809142328202335,0.08753404370500008,0.09440975493469346,9.881004115434797,1.1072306916628143e-30,0.2857491129299676,0.37672101224981436,31.83628406998502,6.421938011644323e-29
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,target_share_decisions,30,0.20327847408281532,0.0029560834519139914,0.19723260458234287,0.20932434358328778,12.554923603199496,1.1236814154308033e-33,0.13670467277577256,0.3399831468585878,148.69899466877717,6.292615926412498e-32
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,cumulative_fake_reposts,30,18191.133333333335,336.1376932333839,17503.654559294308,18878.612107372363,9.880568066623534,1.1086351688326889e-30,57139.6,75330.73333333334,31.83629800231947,6.430083979229595e-29
imperfect_fast_combined_r14_7,imperfect_fast,combined,14.7,0.5,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,fake_repost_share_all,30,0.028048166666666666,0.001016203111297127,0.025969797941014304,0.030126535392319027,5.039220148417079,2.276596815581858e-22,0.26759866666666665,0.29564683333333336,10.481429902490795,9.106387262327432e-21
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,fake_repost_share_final100,30,0.018678666666666673,0.0013221059248896643,0.01597465643904306,0.021382676894290287,2.579401767249213,1.558203369883402e-14,0.31180266666666673,0.33048133333333335,5.990541025948037,4.518789772661866e-13
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,target_share_all,30,0.06046866666666665,0.0017249601183684465,0.056940727101082764,0.06399660623225054,6.400158164607432,2.7029103357422274e-25,0.1042648333333333,0.16473350000000003,57.99526526201707,1.1081932376543132e-23
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,target_share_final100,30,0.03994266666666667,0.0020496821695493626,0.03575059593655344,0.044134737396779894,3.5578686076734427,3.3151493806707988e-18,0.1866553333333333,0.226598,21.399156377351485,1.0821544025168268e-16
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,fake_repost_share_decisions,30,0.028053747293792796,0.001016416771863009,0.025974941583217736,0.030132553004367856,5.039163277873309,2.277315577981373e-22,0.26765170797927856,0.2957054552730714,10.481437800488349,9.109262311925491e-21
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,target_share_decisions,30,0.060480672219822625,0.0017253141508283007,0.05695200857655757,0.06400933586308769,6.400115297257457,2.703423679554445e-25,0.10428554089709594,0.16476621311691855,57.99526156699144,1.1084037086173225e-23
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998016666666667,0.9998016666666667,0.0,
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,cumulative_fake_reposts,30,5609.633333333333,203.24062225942544,5193.959588202861,6025.307078463806,5.039220148417078,2.276596815581883e-22,53519.73333333333,59129.36666666667,10.481429902490795,9.106387262327532e-21
imperfect_fast_credibility_r5_0,imperfect_fast,credibility,5.0,0.5,target_unique_reposters_p400,30,0.3,0.10880753861644932,0.07746359673413908,0.5225364032658609,0.5033865892655736,0.009981299812862,499.7,500.0,0.06003602161296778,0.319401594011584
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,fake_repost_share_all,30,0.03922683333333333,0.001477548868891208,0.03620490658897738,0.042248760077689275,4.847086488648699,6.742759718160601e-22,0.26759866666666665,0.3068254999999999,14.65882988953607,2.6296762900826344e-20
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,fake_repost_share_final100,30,0.026444000000000002,0.0017648776194099849,0.0228344199780461,0.030053580021953904,2.735595781330293,3.455920318333245e-15,0.31180266666666673,0.3382466666666667,8.481005080136153,1.071335298683306e-13
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,target_share_all,30,0.0858105,0.002222137501953065,0.08126571851211087,0.09035528148788913,7.0503207654023585,1.7301125739950092e-26,0.1042648333333333,0.19007533333333332,82.30051998996149,7.43948406817854e-25
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,target_share_final100,30,0.05966333333333333,0.0025268034567041955,0.05449544000383853,0.06483122666282813,4.310974198898312,1.7449874760299565e-20,0.1866553333333333,0.24631866666666666,31.96444069818525,6.2819549137078435e-19
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,fake_repost_share_decisions,30,0.039234632936726195,0.0014778599821618553,0.03621206989428706,0.04225719597916533,4.847029658710601,6.74496502471741e-22,0.26765170797927856,0.30688634091600486,14.658838993758156,2.63053635963979e-20
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,target_share_decisions,30,0.08582751452156195,0.0022225797836935347,0.08128182846594705,0.09037320057717686,7.050315449184902,1.7301497085580022e-26,0.10428554089709594,0.19011305541865792,82.30049322585621,7.43964374679941e-25
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998016666666667,0.9998016666666667,0.0,
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,cumulative_fake_reposts,30,7845.366666666667,295.5097737782414,7240.981317795478,8449.752015537855,4.847086488648703,6.742759718160468e-22,53519.73333333333,61365.1,14.658829889536074,2.6296762900825824e-20
imperfect_fast_informational_r5_0,imperfect_fast,informational,5.0,0.5,target_unique_reposters_p400,30,0.3,0.10880753861644932,0.07746359673413908,0.5225364032658609,0.5033865892655736,0.009981299812862,499.7,500.0,0.06003602161296778,0.319401594011584
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,fake_repost_share_all,30,0.10056,0.002504955536806853,0.09543679068389818,0.10568320931610181,7.3293357338297564,5.727262489935796e-27,0.26759866666666665,0.3681586666666666,37.57866257430281,3.0354491196659716e-25
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,fake_repost_share_final100,30,0.08117533333333334,0.0036780630438845484,0.07365284977034782,0.08869781689631885,4.029436204978701,1.1193586678323008e-19,0.31180266666666673,0.39297800000000005,26.03420111865624,5.484857472378274e-18
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,target_share_all,30,0.22235499999999997,0.0033181002735431842,0.2155687229649808,0.22914127703501913,12.234796945423108,2.3657898578216948e-33,0.1042648333333333,0.3266198333333333,213.25982394191718,1.3011844218019322e-31
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,target_share_final100,30,0.188438,0.004622080175573039,0.17898478461660408,0.1978912153833959,7.443383308711389,3.68770875057101e-27,0.1866553333333333,0.3750933333333332,100.95505798566342,2.0282398128140552e-25
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,fake_repost_share_decisions,30,0.10057999001510055,0.0025055042306287526,0.09545565849412974,0.10570432153607137,7.32918730043283,5.73056959424578e-27,0.26765170797927856,0.3682316979943791,37.57868416923661,3.0372018849502632e-25
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,target_share_decisions,30,0.22239913331302538,0.0033188141546706216,0.21561139622716344,0.22918687039888733,12.234593081358412,2.3669262305381634e-33,0.10428554089709594,0.32668467421012143,213.25979747516328,1.3018094267959898e-31
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998016666666667,0.9998016666666667,0.0,
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,cumulative_fake_reposts,30,20112.0,500.99110736137067,19087.358136779636,21136.641863220364,7.329335733829756,5.727262489935779e-27,53519.73333333333,73631.73333333334,37.57866257430281,3.035449119665963e-25
imperfect_fast_combined_r5_0,imperfect_fast,combined,5.0,0.5,target_unique_reposters_p400,30,0.3,0.10880753861644932,0.07746359673413908,0.5225364032658609,0.5033865892655736,0.009981299812862,499.7,500.0,0.06003602161296778,0.319401594011584
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,fake_repost_share_all,30,0.032583999999999995,0.002164918561819439,0.02815624438456358,0.03701175561543641,2.747908108954358,3.0778228637294072e-15,0.24873,0.281314,13.100148755678845,8.002339445696458e-14
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,fake_repost_share_final100,30,0.03960333333333333,0.004773412773049876,0.02984060803575686,0.0493660586309098,1.5147540519668552,3.804151818590613e-09,0.28882133333333326,0.32842466666666675,13.712052664623114,8.369134000899349e-08
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,target_share_all,30,0.07244983333333331,0.0045155864455592035,0.06321442208326297,0.08168524458340365,2.929291575787941,5.844955210950131e-16,0.055823833333333336,0.12827366666666667,129.7829779992416,1.519688354847034e-14
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,target_share_final100,30,0.08751400000000001,0.00962790079410613,0.06782273190438116,0.10720526809561885,1.659530736850768,5.495047344719744e-10,0.13593999999999998,0.22345399999999996,64.37693099897015,1.2089104158383438e-08
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,fake_repost_share_decisions,30,0.03259072885288973,0.0021653103161456216,0.02816217200989297,0.037019285695886486,2.7479783113392906,3.0757937603435327e-15,0.2487817264962204,0.2813724553491102,13.100129704817714,7.997063776893185e-14
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,target_share_decisions,30,0.0724648807959764,0.0045164536045885495,0.06322769600655481,0.081702065585398,2.9293374340252982,5.842562188313016e-16,0.055835561240347074,0.12830044203632351,129.78266750834214,1.5190661689613842e-14
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,cumulative_fake_reposts,30,6516.8,432.9837123638876,5631.248876912718,7402.351123087283,2.7479081089543596,3.0778228637293323e-15,49746.0,56262.8,13.100148755678848,8.002339445696264e-14
imperfect_fast_credibility_r1_0,imperfect_fast,credibility,1.0,0.5,target_unique_reposters_p400,30,68.06666666666666,21.440049179334,24.216842556309835,111.91649077702348,0.5796262940082864,0.0035392765829375403,431.9,499.96666666666664,15.759820946206684,0.12675533420086493
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,fake_repost_share_all,30,0.04525416666666666,0.0019010137507791305,0.041366156993471306,0.04914217633986201,4.346229811028082,1.3934219396998928e-20,0.24873,0.29398416666666666,18.19409265736608,4.737634594979635e-19
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,fake_repost_share_final100,30,0.04834333333333334,0.0045223929260710845,0.03909400126756151,0.057592665399105174,1.9516757761148362,1.4226168049751324e-11,0.28882133333333326,0.3371646666666666,16.738144920042846,3.556542012437831e-10
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,target_share_all,30,0.10082116666666666,0.004160184212622105,0.09231263459827943,0.10932969873505388,4.424645996025547,8.497786697837051e-21,0.055823833333333336,0.156645,180.6059538488638,2.8892474772645974e-19
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,target_share_final100,30,0.10710266666666667,0.00901871926750432,0.0886573146866935,0.12554801864663984,2.168177275224253,1.1666103017258873e-12,0.13593999999999998,0.24304266666666666,78.78671963120986,2.916525754314718e-11
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,fake_repost_share_decisions,30,0.04526359658016044,0.0019014079320074527,0.04137478071583255,0.04915241244448832,4.346234258560354,1.3933825375230815e-20,0.2487817264962204,0.2940453230763808,18.19410019282429,4.737500627578477e-19
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,target_share_decisions,30,0.1008422725831931,0.004161116421437638,0.09233183393370369,0.10935271123268252,4.424580797542854,8.501253365095382e-21,0.055835561240347074,0.1566778338235402,180.6058188420679,2.89042614413243e-19
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,cumulative_fake_reposts,30,9050.833333333334,380.20275015582627,8273.231398694264,9828.435267972403,4.346229811028081,1.3934219396998985e-20,49746.0,58796.833333333336,18.194092657366088,4.737634594979655e-19
imperfect_fast_informational_r1_0,imperfect_fast,informational,1.0,0.5,target_unique_reposters_p400,30,68.06666666666666,21.42632033423224,24.244921197264198,111.88841213606912,0.5799976876719307,0.003520981505579581,431.9,499.96666666666664,15.759820946206684,0.12675533420086493
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,fake_repost_share_all,30,0.10629316666666666,0.0022208691795860573,0.10175097918927832,0.110835354144055,8.738195181588148,3.7636729155057284e-29,0.24873,0.35502316666666667,42.734357201249004,2.0700201035281508e-27
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,fake_repost_share_final100,30,0.10214533333333332,0.00566689372905461,0.0905552342998549,0.11373543236681175,3.290885970662951,2.6937738064585128e-17,0.28882133333333326,0.39096666666666663,35.36627026627766,1.1583227367771606e-15
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,target_share_all,30,0.24006283333333334,0.003792253831131535,0.2323068033874118,0.24781886327925487,11.557579818440614,1.2201897507336372e-32,0.055823833333333336,0.29588666666666674,430.0364539638087,6.589024653961641e-31
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,target_share_final100,30,0.234434,0.0097744409911593,0.21444302354960404,0.25442497645039597,4.378930388015865,1.1326451873772517e-20,0.13593999999999998,0.370374,172.45402383404448,4.3040517120335566e-19
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,fake_repost_share_decisions,30,0.10631517605022162,0.0022211861871104855,0.10177234021964754,0.11085801188079569,8.738757165841443,3.7567448471087134e-29,0.2487817264962204,0.35509690254644194,42.734318773142206,2.0662096659097925e-27
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,target_share_decisions,30,0.24011275093918769,0.003793032670338408,0.2323551280882338,0.24787037379014157,11.557609391069766,1.2200998420524353e-32,0.055835561240347074,0.29594831217953477,430.0355286223593,6.588539147083151e-31
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,cumulative_fake_reposts,30,21258.633333333335,444.1738359172115,20350.195837855666,22167.070828811004,8.73819518158815,3.7636729155057284e-29,49746.0,71004.63333333333,42.73435720124901,2.0700201035281508e-27
imperfect_fast_combined_r1_0,imperfect_fast,combined,1.0,0.5,target_unique_reposters_p400,30,68.1,21.44837962424544,24.233138216778137,111.96686178322184,0.5796849120160367,0.0035363829920510214,431.9,500.0,15.767538782125493,0.12675533420086493
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,fake_repost_share_all,30,0.023601000000000004,0.0007352186866785808,0.022097308948555095,0.025104691051444913,5.860750601102309,3.263803199283196e-24,0.22821600000000003,0.251817,10.34151856136292,1.5339875036631021e-22
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,fake_repost_share_final100,30,0.02687733333333333,0.0011837865345521426,0.02445621802290974,0.02929844864375692,4.145263615967059,5.1397503811652396e-20,0.26994399999999996,0.29682133333333327,9.956632980667596,2.621272694394272e-18
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,target_share_all,30,0.048281,0.0012015226546574856,0.045823610251000534,0.05073838974899946,7.336411204676897,5.571887561044085e-27,0.06985783333333334,0.11813883333333333,69.11322280727286,2.4516305268593973e-25
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,target_share_final100,30,0.05460666666666668,0.0021937674167803673,0.050119908517922585,0.05909342481541077,4.544587375841705,4.0494840286981465e-21,0.11972933333333334,0.174336,45.60842789848214,1.7007832920532216e-19
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,fake_repost_share_decisions,30,0.023605209891160606,0.0007353380807650355,0.022101274651390983,0.025109145130930228,5.860844270244361,3.262330873475875e-24,0.22825685884658112,0.25186206873774175,10.341511755853276,1.5332955105336612e-22
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,target_share_decisions,30,0.04828961530266129,0.001201715637329352,0.04583183085978091,0.050747399745541676,7.336541960762647,5.569057570112439e-27,0.06987034993156935,0.11815996523423063,69.11317225397595,2.450385330849473e-25
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,cumulative_fake_reposts,30,4720.2,147.04373733571643,4419.461789711017,5020.938210288982,5.860750601102296,3.2638031992833952e-24,45643.2,50363.4,10.34151856136292,1.5339875036631957e-22
imperfect_delayed_credibility_r14_7,imperfect_delayed,credibility,14.7,0.5,target_unique_reposters_p400,30,32.333333333333336,4.1226409718013866,23.901585813934368,40.765080852732304,1.4319054336879051,1.1943067117043522e-08,467.46666666666664,499.8,6.916714204221336,5.493810873840021e-07
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,fake_repost_share_all,30,0.03597583333333333,0.001018137472463935,0.033893508394884024,0.03805815827178264,6.451249127168968,2.157290523658874e-25,0.22821600000000003,0.26419183333333335,15.763940010048957,1.0786452618294371e-23
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,fake_repost_share_final100,30,0.042730666666666674,0.0015821756396776146,0.039494754149337744,0.045966579183995604,4.930879025823865,4.179223143367268e-22,0.26994399999999996,0.3126746666666666,15.829455985932888,2.214988265984652e-20
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,target_share_all,30,0.07335433333333333,0.0016325276349658535,0.07001543942270036,0.0766932272439663,8.203602437692712,2.293316853398244e-28,0.06985783333333334,0.1432121666666667,105.00516525228616,1.1237252581651397e-26
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,target_share_final100,30,0.08777933333333333,0.002972788850203243,0.08169929745709606,0.09385936920957061,5.390978345260408,3.4335427395006035e-23,0.11972933333333334,0.20750866666666667,73.31481007160595,1.7511067971453076e-21
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,fake_repost_share_decisions,30,0.03598223396403618,0.0010182748421052967,0.03389962807312443,0.03806483985494793,6.451526443418757,2.1546619664836118e-25,0.22825685884658112,0.26423909281061736,15.763922339885092,1.0773309832418059e-23
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,target_share_decisions,30,0.07336742106862557,0.001632765680602982,0.07002804029999937,0.07670680183725176,8.203869867888953,2.2911795515718114e-28,0.06987034993156935,0.14323777100019489,105.00508604934889,1.1226779802701876e-26
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,cumulative_fake_reposts,30,7195.166666666667,203.62749449278692,6778.701678976806,7611.631654356528,6.45124912716897,2.1572905236588553e-25,45643.2,52838.36666666667,15.76394001004896,1.0786452618294277e-23
imperfect_delayed_informational_r14_7,imperfect_delayed,informational,14.7,0.5,target_unique_reposters_p400,30,32.53333333333333,4.13916903575022,24.067782127619143,40.99888453904752,1.435009489714456,1.1436535676999928e-08,467.46666666666664,500.0,6.959498003422704,5.489537124959965e-07
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,fake_repost_share_all,30,0.15128366666666662,0.001989620955833728,0.14721443491118708,0.15535289842214617,13.882288579049728,6.189391932620243e-35,0.22821600000000003,0.3794996666666666,66.28968462626047,3.713635159572146e-33
