study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half0_33,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1001,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1002,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1003,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1004,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1005,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1006,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1007,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1008,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1009,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1010,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1011,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1012,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1013,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1014,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half1,1015,NONE,,,,,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half1,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,1.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1001,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1002,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1003,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1004,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1005,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1006,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1007,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1008,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1009,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1010,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1011,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1012,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1013,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1014,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c3_half5,1015,NONE,,,,,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c3_half5,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,5.0,1.0,3.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1001,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1002,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1003,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1004,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1005,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1006,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1007,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1008,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1009,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1010,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1011,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1012,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1013,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1014,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_window25,1015,NONE,,,,,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_window25,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,25.0,-1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1001,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1002,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1003,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1004,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1005,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1006,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1007,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1008,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1009,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1010,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1011,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1012,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1013,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1014,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half0_33,1015,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,credibility_c5_half0_33,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1001,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1002,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1003,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1004,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1005,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1006,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1007,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1008,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ4,E4-sensitivity-robustness,control_c5_half1,1009,NONE,,,,,,-1.0,1.0,1.0,5.0,1.0,COMPLETE
