study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,fake_repost_share_all,fake_repost_share_final100,target_share_all,target_share_final100,cumulative_fake_reposts,target_fake_rate_all,target_unique_reposters_p400,fake_repost_share_during,fake_repost_share_post100
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1003,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.077565,0.062240000000000004,0.00066,0.00035999999999999997,15513,0.6775,28,0.077565,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1004,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10714499999999999,0.05258,0.000955,0.00046,21429,0.705,36,0.10714499999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1005,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.113095,0.13692,0.00087,0.00156,22619,0.6675,31,0.113095,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1006,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.087325,0.09354000000000001,0.0007650000000000001,0.0011,17465,0.67,40,0.087325,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1007,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.07765999999999999,0.06386,0.0006450000000000001,0.0005200000000000001,15532,0.635,36,0.07765999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1008,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08888,0.042140000000000004,0.00075,0.00041999999999999996,17776,0.6225,28,0.08888,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1009,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.07726000000000001,0.06314,0.000785,0.00068,15452,0.66,41,0.07726000000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1010,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.06885,0.05244,0.00049,0.00026000000000000003,13770,0.6725,24,0.06885,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1011,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11182500000000001,0.11518,0.000795,0.00026000000000000003,22365,0.6525,24,0.11182500000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1012,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08834,0.020640000000000002,0.00055,0.0001,17668,0.6575,22,0.08834,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1013,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.090405,0.12522,0.00041999999999999996,0.00068,18081,0.6775,23,0.090405,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1014,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08977,0.10723999999999999,0.001155,0.0016200000000000001,17954,0.68,46,0.08977,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1015,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09336,0.10723999999999999,0.00069,0.0005200000000000001,18672,0.66,24,0.09336,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1016,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.06723,0.040799999999999996,0.000555,0.00026000000000000003,13446,0.67,25,0.06723,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1017,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10735,0.10796,0.001055,0.0010400000000000001,21470,0.6625,43,0.10735,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1018,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.083485,0.04356,0.00044,0.00026000000000000003,16697,0.6775,20,0.083485,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1019,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12422,0.14608000000000002,0.0009,0.00068,24844,0.64,31,0.12422,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1020,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10404000000000001,0.12478,0.0009649999999999999,0.00132,20808,0.665,39,0.10404000000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1021,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14133500000000002,0.12392,0.00082,0.0004,28267,0.67,27,0.14133500000000002,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1022,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10981,0.13366,0.0006,0.0005,21962,0.66,26,0.10981,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1023,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.123105,0.18086000000000002,0.0009599999999999999,0.0011,24621,0.6825,29,0.123105,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1024,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09929,0.10624,0.001165,0.0008,19858,0.6675,42,0.09929,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1025,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11602,0.07392,0.000585,4e-05,23204,0.6375,25,0.11602,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1026,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10924500000000001,0.0845,0.0006,0.00022,21849,0.7225,20,0.10924500000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1027,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.089195,0.12664,0.001385,0.00276,17839,0.6975,55,0.089195,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1028,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09397499999999999,0.1024,0.000215,5.9999999999999995e-05,18795,0.665,12,0.09397499999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1029,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09406,0.0613,0.00091,0.00054,18812,0.6825,38,0.09406,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach5_0_wom1,1030,NONE,,,,,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08552,0.07429999999999999,0.00088,0.00064,17104,0.645,37,0.08552,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1001,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13022999999999998,0.0884,0.00043,2e-05,26046,0.7075,6,0.13022999999999998,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1002,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13341,0.11273999999999999,0.0001,0.00023999999999999998,26682,0.6475,3,0.13341,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1003,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12652,0.10656,0.00016,0.00038,25304,0.65,2,0.12652,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1004,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14997,0.16913999999999998,5e-06,0.0,29994,0.69,1,0.14997,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1005,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13261,0.15231999999999998,0.0020800000000000003,0.002,26522,0.6425,2,0.13261,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1006,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.141625,0.13334000000000001,0.00411,0.004,28325,0.65,5,0.141625,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1007,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.148385,0.17062,0.000925,0.0,29677,0.65,3,0.148385,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1008,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.15124500000000002,0.15703999999999999,0.000335,0.0,30249,0.68,3,0.15124500000000002,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1009,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.16942500000000002,0.15806,0.00020999999999999998,0.0,33885,0.6825,1,0.16942500000000002,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1010,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.126825,0.12678,0.002,0.002,25365,0.67,1,0.126825,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1011,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.150505,0.15396,0.000365,0.00138,30101,0.6675,1,0.150505,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1012,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14428,0.1802,0.002,0.002,28856,0.7175,1,0.14428,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1013,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.127135,0.11785999999999999,0.001045,4e-05,25427,0.68,4,0.127135,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1014,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13019999999999998,0.14298,0.004475,0.00418,26040,0.665,9,0.13019999999999998,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1015,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12557,0.13354,5e-06,0.0,25114,0.6775,1,0.12557,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1016,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.143725,0.14844,0.0020099999999999996,0.00202,28745,0.6825,2,0.143725,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1017,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12456999999999999,0.09778,0.00025,0.0,24914,0.6925,1,0.12456999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1018,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12548,0.09968,0.00017,0.0,25096,0.67,3,0.12548,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1019,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12490000000000001,0.12356,4.4999999999999996e-05,0.0,24980,0.6475,1,0.12490000000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1020,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.131435,0.12884,3.5000000000000004e-05,4e-05,26287,0.66,4,0.131435,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1021,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13698500000000002,0.11664,0.00078,0.00106,27397,0.635,3,0.13698500000000002,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1022,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.123445,0.1273,0.0023650000000000003,0.0023799999999999997,24689,0.6425,3,0.123445,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1023,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12298999999999999,0.09745999999999999,0.00040500000000000003,0.0,24598,0.6525,3,0.12298999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1024,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1449,0.12694,0.002665,0.002,28980,0.6525,3,0.1449,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1025,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.15321,0.14126,0.000585,0.00174,30642,0.6875,3,0.15321,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1026,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.130355,0.1367,0.0020350000000000004,0.002,26071,0.685,3,0.130355,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1027,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.118565,0.1036,0.00082,0.0,23713,0.645,3,0.118565,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1028,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12890000000000001,0.13244,4.4999999999999996e-05,0.0,25780,0.6675,3,0.12890000000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1029,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.127025,0.13382,0.002055,0.00212,25405,0.625,4,0.127025,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom0,1030,NONE,,,,,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14306,0.14908000000000002,0.00038,0.0,28612,0.65,2,0.14306,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1001,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08148000000000001,0.04208,0.000265,0.00022,16296,0.6975,12,0.08148000000000001,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1002,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10466,0.12708,5.9999999999999995e-05,5.9999999999999995e-05,20932,0.635,5,0.10466,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1003,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.077345,0.06214,0.00026000000000000003,0.0001,15469,0.6775,10,0.077345,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1004,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10685,0.05248,0.000275,0.00016,21370,0.705,7,0.10685,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1005,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.07546,0.08208,0.00016,0.00014000000000000001,15092,0.6625,8,0.07546,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1006,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.091235,0.14618,0.000315,0.00028000000000000003,18247,0.68,13,0.091235,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1007,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.092295,0.09401999999999999,0.00049,0.00046,18459,0.6625,20,0.092295,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1008,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.092605,0.09666,0.00023999999999999998,0.0004,18521,0.7075,8,0.092605,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1009,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10026,0.08484,5e-06,2e-05,20052,0.665,1,0.10026,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1010,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09294,0.12392,5e-05,0.00016,18588,0.64,3,0.09294,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1011,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.113275,0.1154,0.00023999999999999998,0.00014000000000000001,22655,0.6525,10,0.113275,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1012,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09622,0.07452,5.9999999999999995e-05,4e-05,19244,0.6675,2,0.09622,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1013,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10524,0.10496,0.000345,2e-05,21048,0.705,16,0.10524,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1014,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09095,0.10722,0.00121,0.00246,18190,0.67,55,0.09095,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1015,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.087225,0.08272,5.5e-05,0.0,17445,0.6575,2,0.087225,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1016,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.101485,0.11622,0.000115,0.00011999999999999999,20297,0.6725,4,0.101485,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1017,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.086485,0.07518000000000001,0.00015,0.00034,17297,0.6675,7,0.086485,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1018,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.086655,0.168,6.500000000000001e-05,2e-05,17331,0.68,3,0.086655,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1019,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12378499999999999,0.1456,8.5e-05,5.9999999999999995e-05,24757,0.64,2,0.12378499999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1020,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08601,0.07292,0.00013000000000000002,8e-05,17202,0.6825,5,0.08601,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1021,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09729,0.105,8e-05,0.0001,19458,0.6625,5,0.09729,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1022,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.094455,0.12229999999999999,0.000115,0.00017999999999999998,18891,0.66,5,0.094455,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1023,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09631,0.08364,0.000235,0.0001,19262,0.6875,7,0.09631,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1024,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.086025,0.10779999999999999,0.000215,0.00011999999999999999,17205,0.69,7,0.086025,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1025,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.081145,0.05122,6.500000000000001e-05,8e-05,16229,0.6875,3,0.081145,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1026,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.084535,0.12642,0.00010499999999999999,0.0002,16907,0.6675,6,0.084535,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1027,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08841,0.12478,0.000195,0.0002,17682,0.6975,7,0.08841,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1028,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09384,0.10238,5.5e-05,2e-05,18768,0.665,3,0.09384,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1029,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09387999999999999,0.06114,0.000155,0.00017999999999999998,18776,0.6825,6,0.09387999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach1_0_wom1,1030,NONE,,,,,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.097395,0.1273,8.5e-05,0.0001,19479,0.7025,3,0.097395,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1001,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.130685,0.08907999999999999,0.0,0.0,26137,0.7075,0,0.130685,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1002,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.133285,0.11226,0.0,0.0,26657,0.6475,0,0.133285,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1003,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.126315,0.10636,0.0,0.0,25263,0.65,0,0.126315,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1004,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14995,0.16913999999999998,0.0,0.0,29990,0.69,0,0.14995,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1005,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13442500000000002,0.1269,0.0,0.0,26885,0.64,0,0.13442500000000002,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1006,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.136575,0.13566,0.0,0.0,27315,0.6675,0,0.136575,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1007,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.148125,0.17094,0.0,0.0,29625,0.65,0,0.148125,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1008,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.151055,0.15703999999999999,0.0,0.0,30211,0.68,0,0.151055,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1009,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.16931000000000002,0.15806,0.0,0.0,33862,0.6825,0,0.16931000000000002,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1010,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.11048999999999999,0.11292,0.0,0.0,22098,0.6575,0,0.11048999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1011,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.15018,0.15346,0.0,0.0,30036,0.6675,0,0.15018,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1012,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.15139,0.14221999999999999,0.0,0.0,30278,0.635,0,0.15139,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1013,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12684,0.11792,0.0,0.0,25368,0.68,0,0.12684,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1014,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13358,0.10674,0.0,0.0,26716,0.67,0,0.13358,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1015,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.125565,0.13354,0.0,0.0,25113,0.6775,0,0.125565,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1016,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.113155,0.095,0.0,0.0,22631,0.66,0,0.113155,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1017,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12440999999999999,0.09778,0.0,0.0,24882,0.6925,0,0.12440999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1018,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12538,0.09968,0.0,0.0,25076,0.67,0,0.12538,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1019,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12487999999999999,0.12356,0.0,0.0,24976,0.6475,0,0.12487999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1020,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13172999999999999,0.12958,0.0,0.0,26346,0.66,0,0.13172999999999999,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1021,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.137295,0.11676,0.0,0.0,27459,0.635,0,0.137295,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1022,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.128935,0.11584,0.0,0.0,25787,0.675,0,0.128935,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1023,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12332,0.09812,0.0,0.0,24664,0.6525,0,0.12332,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1024,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13225499999999998,0.1205,0.0,0.0,26451,0.6975,0,0.13225499999999998,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1025,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.152965,0.14058,0.0,0.0,30593,0.6875,0,0.152965,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1026,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.116625,0.13356,0.0,0.0,23325,0.67,0,0.116625,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1027,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.118095,0.1036,0.0,0.0,23619,0.645,0,0.118095,
news-source-strategies,RQ3,E3-reach-mitigation,control_reach0_0_wom0,1028,NONE,,,,,0.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.128885,0.13244,0.0,0.0,25777,0.6675,0,0.128885,
