research_question,condition,metric,strategy,start_period,end_period,target_reach,wom,contacts,memory,memory_half_life,n_pairs,effect,se,ci95_low,ci95_high,cohens_dz,p_value,p_holm
RQ1,engagement,fake_repost_share_all,ENGAGEMENT,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00020916666666666677,0.0003098248562831604,-0.000842829646606491,0.00042449631327315753,-0.12325813470432881,0.5049518018980891,1.0
RQ1,engagement,fake_repost_share_final100,ENGAGEMENT,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0001426666666666671,0.00012544626851176084,-0.0001138997601885245,0.0003992330935218587,0.20763671029422445,0.2647339508482773,0.7942018525448318
RQ1,engagement,target_share_all,ENGAGEMENT,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00016716666666666646,8.944004713019414e-05,-0.0003500921022510855,1.5758768917752597e-05,-0.341237723421585,0.07174807465549758,0.07174807465549758
RQ1,engagement,target_share_final100,ENGAGEMENT,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.0001193333333333333,0.00013271517625223887,-0.00039076634576527835,0.00015209967909861178,-0.16416499447589786,0.3759686053995041,0.5006768905934145
RQ1,engagement,cumulative_fake_reposts,ENGAGEMENT,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-41.833333333333336,61.96497125663216,-168.56592932129837,84.89926265463168,-0.1232581347043286,0.50495180189809,1.0
RQ1,engagement,target_unique_reposters_p400,ENGAGEMENT,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-1.0666666666666667,0.6449330952261697,-2.385702950215622,0.25236961688228887,-0.30196279221143746,0.10892993718138229,0.10892993718138229
RQ1,proximity,fake_repost_share_all,PROXIMITY,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00033249999999999995,0.00010396057774049622,-0.0005451232552081041,-0.00011987674479189582,-0.5839320837720667,0.0033326468806815623,0.016663234403407813
RQ1,proximity,fake_repost_share_final100,PROXIMITY,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00014933333333333256,0.0001385897222419863,-0.00043278114135758094,0.0001341144746909158,-0.19672751565056726,0.29012954524982304,0.7942018525448318
RQ1,proximity,target_share_all,PROXIMITY,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0003946666666666664,0.00011242799313270142,0.00016472560250617349,0.0006246077308271593,0.6409075118671954,0.001483341059825379,0.004450023179476137
RQ1,proximity,target_share_final100,PROXIMITY,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0003053333333333334,0.0001618227591038562,-2.5631370357572978e-05,0.0006362980370242398,0.34448791412498236,0.06923005066419616,0.20769015199258847
RQ1,proximity,cumulative_fake_reposts,PROXIMITY,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-66.5,20.79211554809941,-109.02465104162117,-23.97534895837883,-0.5839320837720622,0.0033326468806817696,0.016663234403408847
RQ1,proximity,target_unique_reposters_p400,PROXIMITY,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,3.6333333333333333,0.7943526726727717,2.0086997008756446,5.257966965791022,0.835086099690087,8.27536436808344e-05,0.0001655072873616688
RQ1,informational,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-7.399999999999906e-05,8.66501089399796e-05,-0.00025121937129807324,0.00010321937129807515,-0.15592005500134234,0.4000995473493404,1.0
RQ1,informational,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,5.866666666666682e-05,0.00011306364125208405,-0.00017257444386955335,0.000289907777202887,0.09473442376088206,0.607780493750161,0.7942018525448318
RQ1,informational,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0008690000000000001,0.00010759849804532213,0.0006489363623487496,0.0010890636376512505,1.474527715283111,6.607990735755333e-09,2.643196294302133e-08
RQ1,informational,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0006880000000000001,0.00015228708521026685,0.0003765379392139736,0.0009994620607860266,0.8248305473906969,9.666483955177206e-05,0.00038665935820708826
RQ1,informational,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-14.8,17.330021787995932,-50.24387425961487,20.643874259614865,-0.1559200550013442,0.40009954734933495,1.0
RQ1,informational,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,5.9,0.9900075467029205,3.8752072195481113,7.92479278045189,1.088060086020806,1.7798314226006331e-06,7.1193256904025325e-06
RQ1,credibility,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-8.350000000000024e-05,0.00016925464560085514,-0.00042966461825153467,0.0002626646182515342,-0.09007105514361223,0.6254881608877798,1.0
RQ1,credibility,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.0002006666666666666,0.0001419453783025559,-0.0004909775619347941,8.964422860146095e-05,-0.2581031783423794,0.16809866568862905,0.6723946627545162
RQ1,credibility,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0004793333333333333,0.00013751211719510007,0.00019808947509348846,0.0007605771915731781,0.6364085933807068,0.0015825778911338659,0.004450023179476137
RQ1,credibility,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0001760000000000001,0.00015004183324705795,-0.00013087000491681495,0.00048287000491681515,0.21416065114360255,0.25033844529670723,0.5006768905934145
RQ1,credibility,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-16.7,33.85092912017114,-85.93292365030712,52.53292365030711,-0.09007105514361166,0.6254881608877818,1.0
RQ1,credibility,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,3.933333333333333,0.6863753427324668,2.529538136747899,5.337128529918767,1.046257180644565,3.3434387847235636e-06,1.0030316354170691e-05
RQ1,all,fake_repost_share_all,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0015685000000000004,0.0008501619571871444,-0.00017027643545270126,0.003307276435452702,0.3368388905918157,0.07528142823096202,0.3011257129238481
RQ1,all,fake_repost_share_final100,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0019920000000000003,0.00038018700782580704,0.0012144302620409218,0.0027695697379590788,0.9566023317400255,1.3035367174707967e-05,6.517683587353983e-05
RQ1,all,target_share_all,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.004709166666666667,0.000351997100573656,0.003989251762628659,0.005429081570704675,2.4425549776605036,6.17665308224393e-14,3.0883265411219647e-13
RQ1,all,target_share_final100,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0036980000000000003,0.0006261161803246804,0.002417448628581059,0.004978551371418942,1.078329167069157,2.060583177076716e-06,1.0302915885383579e-05
RQ1,all,cumulative_fake_reposts,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,313.7,170.03239143742886,-34.055287090540276,661.4552870905402,0.33683889059181565,0.07528142823096207,0.30112571292384827
RQ1,all,target_unique_reposters_p400,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,17.166666666666668,1.6733772948385626,13.744225820791003,20.58910751254233,1.8729728196000284,3.6856052937511434e-11,1.8428026468755718e-10
RQ2,credibility_p1_d25,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-8.216666666666603e-05,7.107050220397264e-05,-0.00022752216445548847,6.318883112215643e-05,-0.21107930581934722,0.2570644190675384,1.0
RQ2,credibility_p1_d25,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,1.1333333333337035e-05,7.712258242763257e-06,-4.4400058325446505e-06,2.710667249921872e-05,0.2682967868811834,0.1524573247623102,1.0
RQ2,credibility_p1_d25,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,4.6166666666666985e-05,4.714838604356896e-05,-5.0262610048356084e-05,0.00014259594338169007,0.17877264285560432,0.33559047335188685,0.4214022699831157
RQ2,credibility_p1_d25,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,4.000000000000054e-06,9.608425421496496e-06,-1.565143648626599e-05,2.3651436486266098e-05,0.07600587102506634,0.6802545628028469,1.0
RQ2,credibility_p1_d25,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-16.433333333333334,14.214100440794564,-45.50443289109789,12.637766224431228,-0.21107930581934836,0.2570644190675358,1.0
RQ2,credibility_p1_d25,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,1.8,0.5014920267298008,0.7743336416390056,2.8256663583609942,0.6553115842062317,0.0012045347872016701,0.010840813084815031
RQ2,credibility_p1_d100,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-5.0833333333331436e-05,0.0001129006488617755,-0.0002817410870014505,0.00018007442033478763,-0.0822037299181295,0.6558793738576896,1.0
RQ2,credibility_p1_d100,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,1.800000000000135e-05,1.0118834152099585e-05,-2.695339551697459e-06,3.869533955170016e-05,0.3247741089174144,0.08574804957885619,1.0
RQ2,credibility_p1_d100,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.00020633333333333365,7.387545177850985e-05,5.52410695299802e-05,0.0003574255971366871,0.5099277153243063,0.009152762263096534,0.08237486036786881
RQ2,credibility_p1_d100,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,1.266666666666683e-05,1.1037379887875224e-05,-9.907309851494909e-06,3.5240643184828566e-05,0.20952493956026413,0.2605069711127741,1.0
RQ2,credibility_p1_d100,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-10.166666666666666,22.58012977235513,-56.34821740029054,36.01488406695721,-0.08220372991813246,0.6558793738576779,1.0
RQ2,credibility_p1_d100,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,2.3333333333333335,0.47302726060136396,1.365883958414593,3.3007827082520738,0.9005959467823128,3.0578408088947194e-05,0.0004708157575782902
RQ2,credibility_p1_permanent,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-8.350000000000024e-05,0.00016925464560085514,-0.00042966461825153467,0.0002626646182515342,-0.09007105514361223,0.6254881608877798,1.0
RQ2,credibility_p1_permanent,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.0002006666666666666,0.0001419453783025559,-0.0004909775619347941,8.964422860146095e-05,-0.2581031783423794,0.16809866568862905,1.0
RQ2,credibility_p1_permanent,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0004793333333333333,0.00013751211719510007,0.00019808947509348846,0.0007605771915731781,0.6364085933807068,0.0015825778911338659,0.020573512584740255
RQ2,credibility_p1_permanent,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0001760000000000001,0.00015004183324705795,-0.00013087000491681495,0.00048287000491681515,0.21416065114360255,0.25033844529670723,1.0
RQ2,credibility_p1_permanent,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-16.7,33.85092912017114,-85.93292365030712,52.53292365030711,-0.09007105514361166,0.6254881608877818,1.0
RQ2,credibility_p1_permanent,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,3.933333333333333,0.6863753427324668,2.529538136747899,5.337128529918767,1.046257180644565,3.3434387847235636e-06,5.683845934030058e-05
RQ2,credibility_p101_d25,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,2.8333333333336225e-05,3.00481733272841e-05,-3.3122081447566464e-05,8.978874811423891e-05,0.17215473330054343,0.35350622041621454,1.0
RQ2,credibility_p101_d25,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_d25,target_share_all,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,3.383333333333311e-05,2.0577416665566968e-05,-8.252209189599936e-06,7.591887585626616e-05,0.3001879870448323,0.1109344472056042,0.4214022699831157
RQ2,credibility_p101_d25,target_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_d25,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,5.666666666666667,6.00963466545684,-6.6244162895139125,17.957749622847246,0.1721547333005253,0.35350622041626445,1.0
RQ2,credibility_p101_d25,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.26666666666666666,0.11678975444487853,0.027804798978601497,0.5055285343547318,0.4168726082816913,0.029924999215564296,0.17954999529338578
RQ2,credibility_p101_d100,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-3.549999999999803e-05,3.6640024280973406e-05,-0.00011043726374790682,3.9437263747910754e-05,-0.17689353990165854,0.3406139007433425,1.0
RQ2,credibility_p101_d100,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.4000000000001511e-05,9.926164195306643e-06,-6.301285244915942e-06,3.430128524491896e-05,0.2575051703153989,0.16905430373308383,1.0
RQ2,credibility_p101_d100,target_share_all,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,8.716666666666646e-05,3.8990629093259335e-05,7.421876279730712e-06,0.00016691145705360222,0.40815918000598644,0.033242168753198555,0.22277893949072805
RQ2,credibility_p101_d100,target_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.333333333333308e-06,4.060839993885357e-06,-6.972016994119008e-06,9.638683660785623e-06,0.059946279131071235,0.7450142227061889,1.0
RQ2,credibility_p101_d100,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-7.1,7.328004856194747,-22.087452749581892,7.887452749581893,-0.17689353990166673,0.3406139007433206,1.0
RQ2,credibility_p101_d100,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.0333333333333334,0.28155289139225864,0.45749301402971654,1.6091736526369504,0.6700694533685917,0.0009718768698225745,0.010191434681336296
RQ2,credibility_p101_permanent,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-9.816666666666399e-05,5.906137628418729e-05,-0.00021896074414823726,2.2627410814909284e-05,-0.30345888244405766,0.1072637133123503,1.0
RQ2,credibility_p101_permanent,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00020533333333333192,0.00014305993706789313,-0.000497923757226226,8.725709055956214e-05,-0.26204797042752687,0.16190131283986897,1.0
RQ2,credibility_p101_permanent,target_share_all,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00021750000000000027,6.369591462746948e-05,8.722722732114566e-05,0.0003477727726788549,0.62342907942167,0.0019062217656146936,0.022874661187376324
RQ2,credibility_p101_permanent,target_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.000168,0.00015013434596747167,-0.0001390592146748795,0.00047505921467487944,0.20430010883009303,0.2723244226630829,1.0
RQ2,credibility_p101_permanent,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-19.633333333333333,11.81227525683748,-43.792148829648035,4.525482162981369,-0.3034588824440654,0.10726371331234189,1.0
RQ2,credibility_p101_permanent,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,2.1,0.5557432633083768,0.9633774044661483,3.236622595533852,0.6898973241190114,0.0007270290807616127,0.008724348969139352
RQ2,credibility_p201_d25,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,3.499999999999337e-06,1.116272018099054e-05,-1.9330326200995448e-05,2.633032620099412e-05,0.05724497614038278,0.7561118465952785,1.0
RQ2,credibility_p201_d25,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,-2.6666666666677146e-06,2.83384038735425e-06,-8.462521027957447e-06,3.129187694622018e-06,-0.17180378179834216,0.3544737695796202,1.0
RQ2,credibility_p201_d25,target_share_all,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,2.083333333333306e-05,1.1653728458016396e-05,-3.0012175503675086e-06,4.466788421703363e-05,0.32638729186684917,0.08428045399662314,0.4214022699831157
RQ2,credibility_p201_d25,target_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,5.782411586589357e-20,9.589266029707709e-07,-1.9612251130253804e-06,1.9612251130254964e-06,1.100938366204574e-14,0.9999999999999523,1.0
RQ2,credibility_p201_d25,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.7,2.232544036197991,-3.8660652401987177,5.266065240198718,0.057244976140396614,0.7561118465952215,1.0
RQ2,credibility_p201_d25,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,0.3333333333333333,0.21081851067789203,-0.09783893381536124,0.7645056004820279,0.28867513459481275,0.12469296900611526,0.49877187602446105
RQ2,credibility_p201_d100,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-4.449999999999963e-05,3.384493883961796e-05,-0.0001137206721509547,2.472067215095544e-05,-0.24005217761391012,0.1988736861726738,1.0
RQ2,credibility_p201_d100,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-0.0001259999999999988,5.536213071442812e-05,-0.00023922827078877256,-1.2771729211225058e-05,-0.415524964779246,0.030417666523556756,0.5475179974240216
RQ2,credibility_p201_d100,target_share_all,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,5.833333333333367e-05,3.291955828998421e-05,-8.99472308725739e-06,0.00012566138975392472,0.32352076982814826,0.08690322545105424,0.4214022699831157
RQ2,credibility_p201_d100,target_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-0.00011933333333333319,5.9356575584631713e-05,-0.00024073116117451226,2.0644945078458716e-06,-0.3670559826223803,0.05376498914584896,0.8064748371877344
RQ2,credibility_p201_d100,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,-8.9,6.768987767923565,-22.744134430190957,4.944134430190957,-0.2400521776139131,0.1988736861726683,1.0
RQ2,credibility_p201_d100,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.4,0.2737563309507785,-0.15989456278202252,0.9598945627820226,0.266768896559886,0.1547247495849232,0.49877187602446105
RQ2,credibility_p201_permanent,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-6.766666666666865e-05,4.886277602865091e-05,-0.00016760226459735676,3.226893126401948e-05,-0.25283431640468346,0.17666669360173295,1.0
RQ2,credibility_p201_permanent,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.0002186666666666647,0.00014546930263001386,-0.0005161847964259418,7.885146309261244e-05,-0.2744420156977826,0.14360530329637858,1.0
RQ2,credibility_p201_permanent,target_share_all,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00013000000000000015,5.0109649883972026e-05,2.7514258700409003e-05,0.0002324857412995913,0.4736541606958811,0.014709877830719467,0.11767902264575573
RQ2,credibility_p201_permanent,target_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00016733333333333338,0.00015080011382456558,-0.00014108752949765378,0.00047575419616432057,0.2025910082000383,0.27627264844307936,1.0
RQ2,credibility_p201_permanent,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,-13.533333333333333,9.772555205730082,-33.520452919470756,6.453786252804088,-0.2528343164046787,0.1766666936017411,1.0
RQ2,credibility_p201_permanent,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,1.0333333333333334,0.5107653336451485,-0.011299067211524294,2.077965733878191,0.3693672604660906,0.05236672951052843,0.26183364755264216
RQ2,informational_p1_d25,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-7.699999999999976e-05,9.078096666177226e-05,-0.00026266792395811706,0.00010866792395811754,-0.15485858794252202,0.403276003307101,1.0
RQ2,informational_p1_d25,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-9.333333333331334e-06,1.079520256722555e-05,-3.141200161664808e-05,1.2745334949985417e-05,-0.1578502787556398,0.39436402179425145,1.0
RQ2,informational_p1_d25,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,0.00015099999999999985,4.586110966069562e-05,5.72034991008467e-05,0.000244796500899153,0.6011346490536525,0.002616731279327886,0.02878404407260675
RQ2,informational_p1_d25,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-1.7333333333333248e-05,1.358610965210157e-05,-4.5120047515076605e-05,1.045338084841011e-05,-0.23293049314167902,0.21214633996669224,1.0
RQ2,informational_p1_d25,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-15.4,18.15619333235464,-52.533584791623845,21.733584791623848,-0.1548585879425209,0.4032760033071043,1.0
RQ2,informational_p1_d25,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,2.566666666666667,0.6959378577974537,1.1433139308169809,3.990019402516353,0.6733461496975006,0.0009264940619396633,0.010191434681336296
RQ2,informational_p1_d100,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-4.3333333333332263e-05,9.230706294608049e-05,-0.00023212247464886535,0.00014545580798220082,-0.08570902161055208,0.6422603060554852,1.0
RQ2,informational_p1_d100,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-5.999999999996748e-06,1.1592704800765855e-05,-2.9709743491017165e-05,1.770974349102367e-05,-0.09449435087291876,0.6086863327660552,1.0
RQ2,informational_p1_d100,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.0003496666666666667,7.319707822404117e-05,0.0001999618325653515,0.0004993715007679819,0.872167421559136,4.7125693357478366e-05,0.0007068854003621755
RQ2,informational_p1_d100,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-1.1999999999999843e-05,1.3749817135670165e-05,-4.012153357977664e-05,1.6121533579776958e-05,-0.1593395903671305,0.3899745979363489,1.0
RQ2,informational_p1_d100,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-8.666666666666666,18.46141258921624,-46.42449492977357,29.091161596440244,-0.08570902161055352,0.6422603060554797,1.0
RQ2,informational_p1_d100,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,3.466666666666667,0.7712258242762955,1.8893327500785602,5.044000583254773,0.8206725245775015,0.0001029450699516112,0.0014412309793225568
RQ2,informational_p1_permanent,fake_repost_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-7.399999999999906e-05,8.66501089399796e-05,-0.00025121937129807324,0.00010321937129807515,-0.15592005500134234,0.4000995473493404,1.0
RQ2,informational_p1_permanent,fake_repost_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,5.866666666666682e-05,0.00011306364125208405,-0.00017257444386955335,0.000289907777202887,0.09473442376088206,0.607780493750161,1.0
RQ2,informational_p1_permanent,target_share_all,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0008690000000000001,0.00010759849804532213,0.0006489363623487496,0.0010890636376512505,1.474527715283111,6.607990735755333e-09,1.18943833243596e-07
RQ2,informational_p1_permanent,target_share_final100,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0006880000000000001,0.00015228708521026685,0.0003765379392139736,0.0009994620607860266,0.8248305473906969,9.666483955177206e-05,0.001546637432828353
RQ2,informational_p1_permanent,cumulative_fake_reposts,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-14.8,17.330021787995932,-50.24387425961487,20.643874259614865,-0.1559200550013442,0.40009954734933495,1.0
