research_question,condition,strategy,start_period,end_period,target_reach,wom,contacts,memory,memory_half_life,n,fake_repost_share_all_mean,fake_repost_share_all_sd,fake_repost_share_final100_mean,fake_repost_share_final100_sd,target_share_all_mean,target_share_all_sd,target_share_final100_mean,target_share_final100_sd,fake_repost_share_decisions_mean,fake_repost_share_decisions_sd,target_share_decisions_mean,target_share_decisions_sd,participation_rate_mean,participation_rate_sd,cumulative_fake_reposts_mean,cumulative_fake_reposts_sd,target_unique_reposters_p400_mean,target_unique_reposters_p400_sd,fake_repost_share_during_mean,fake_repost_share_during_sd,fake_repost_share_post100_mean,fake_repost_share_post100_sd,total_decisions_mean,total_decisions_sd,target_unique_reposters_p25_mean,target_unique_reposters_p25_sd,target_unique_reposters_p50_mean,target_unique_reposters_p50_sd,target_unique_reposters_p100_mean,target_unique_reposters_p100_sd,target_unique_reposters_p200_mean,target_unique_reposters_p200_sd,target_time_to_25pct_final_mean,target_time_to_25pct_final_sd,target_time_to_50pct_final_mean,target_time_to_50pct_final_sd,target_time_to_75pct_final_mean,target_time_to_75pct_final_sd,selections_traditional_media_all_mean,selections_traditional_media_all_sd,selections_unknown_media_all_mean,selections_unknown_media_all_sd,selections_fake_news_source_all_mean,selections_fake_news_source_all_sd,selections_mixed_source_all_mean,selections_mixed_source_all_sd
RQ4,control_c3_window25,NONE,,,,1.0,3.0,25.0,-1.0,15,0.13225266666666666,0.014121035204194318,0.10174133333333332,0.034259258157814935,0.004463666666666667,0.000353687042184929,1.3333333333333334e-06,5.1639777949432234e-06,0.13225266666666666,0.014121035204194318,0.004463666666666667,0.000353687042184929,1.0,0.0,26450.533333333333,2824.2070408388636,268.4,8.60066442616084,0.13225266666666666,0.014121035204194318,,,200000.0,0.0,259.6,8.051619180548183,262.53333333333336,8.567935796300285,265.8666666666667,9.046441026066287,268.2,8.661903452969874,2.1333333333333333,0.3518657752744984,5.466666666666667,0.6399404734221844,11.666666666666666,0.816496580927726,150140.53333333333,5536.085193226949,38601.46666666667,5388.300194027091,892.7333333333333,70.73740843698583,10365.266666666666,708.9425189943788
RQ4,credibility_c3_window25,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,3.0,25.0,-1.0,15,0.13370266666666664,0.014284522701494936,0.10161866666666666,0.03440996240016766,0.007144999999999973,0.0006786725488565365,1.3333333333333334e-06,5.1639777949432234e-06,0.13370266666666666,0.014284522701494924,0.007145000000000001,0.0006786725488565369,1.0,0.0,26740.533333333333,2856.9045402989846,269.1333333333333,8.425019429114236,0.13370266666666664,0.014284522701494936,,,200000.0,0.0,259.0,8.58570240075241,261.8,8.486964794823377,266.26666666666665,8.891943919451284,269.0,8.443086774735546,2.1333333333333333,0.3518657752744984,5.466666666666667,0.6399404734221844,11.866666666666667,0.9154754164341268,149564.26666666666,5848.701497727834,38747.53333333333,5668.793092344218,1429.0,135.7345097713074,10259.2,695.6025342925985
RQ4,control_c3_half0_33,NONE,,,,1.0,3.0,-1.0,0.33,15,0.10410266666666665,0.01891870227981775,0.10350399999999998,0.040598678514735635,0.012154999999999987,0.0040847796758209515,0.008693333333333322,0.008343013044857758,0.10410266666666666,0.018918702279817737,0.012155000000000001,0.004084779675820962,1.0,0.0,20820.533333333333,3783.740455963548,450.26666666666665,34.06813900461977,0.10410266666666665,0.01891870227981775,,,200000.0,0.0,304.0,83.02065147557306,328.6,86.2262803823256,349.1333333333333,78.7671674409247,396.6666666666667,56.711886719082926,4.266666666666667,1.3345232785352157,22.0,27.323459308283578,84.8,64.99032895087434,189227.53333333333,3513.713559889648,4620.466666666666,1662.4697147259412,2431.0,816.9559351641923,3721.0,1115.4867611431855
RQ4,credibility_c3_half0_33,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,3.0,-1.0,0.33,15,0.10398533333333333,0.018837746156005374,0.10352133333333333,0.040835410730440905,0.01258766666666666,0.0043531675112442395,0.009098666666666661,0.008892495926876987,0.10398533333333333,0.018837746156005374,0.012587666666666667,0.004353167511244241,1.0,0.0,20797.066666666666,3767.549231201075,453.8,33.55422051375526,0.10398533333333333,0.018837746156005374,,,200000.0,0.0,311.0,85.6846377296254,335.8,88.03505795176959,355.46666666666664,79.93914351972171,402.26666666666665,57.40018251173904,4.2,1.2071217242444348,22.066666666666666,27.980775713403833,74.93333333333334,68.9300542648298,189447.4,3494.6136675910666,4452.466666666666,1604.6348434931797,2517.5333333333333,870.6335022488481,3582.6,1118.847672512087
RQ4,control_c3_half1,NONE,,,,1.0,3.0,-1.0,1.0,15,0.102094,0.0159642639085821,0.09466933333333334,0.03662177483930773,0.0049749999999999985,0.0013129764441364297,0.0,0.0,0.102094,0.0159642639085821,0.0049749999999999985,0.0013129764441364297,1.0,0.0,20418.8,3192.852781716421,265.0,44.71816505307754,0.102094,0.0159642639085821,,,200000.0,0.0,204.4,31.896708294117122,245.6,38.18152133465313,262.2,43.563090537091796,264.93333333333334,44.61016326653229,2.2666666666666666,0.45773770821706344,8.6,3.5213633723318023,23.0,6.622472563713862,187880.86666666667,2720.232654615795,7697.266666666666,2121.4934586837862,995.0,262.5952888272859,3426.866666666667,587.5108347531822
RQ4,credibility_c3_half1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,3.0,-1.0,1.0,15,0.10246199999999998,0.01580986918261593,0.09466933333333334,0.03662177483930773,0.006373666666666666,0.001802260947756879,0.0,0.0,0.10246200000000001,0.01580986918261592,0.006373666666666666,0.001802260947756879,1.0,0.0,20492.4,3161.9738365231838,276.6,42.48999882325251,0.10246199999999998,0.01580986918261593,,,200000.0,0.0,209.53333333333333,31.69242060508354,255.53333333333333,38.23399135897396,274.1333333333333,42.05076297365681,276.6,42.48999882325251,2.3333333333333335,0.6172133998483676,9.266666666666667,3.494212902718409,23.666666666666668,6.542898731412844,187966.26666666666,2686.5763520209316,7444.533333333334,2183.5411562304894,1274.7333333333333,360.4521895513758,3314.4666666666667,530.3598329256773
RQ4,control_c3_half5,NONE,,,,1.0,3.0,-1.0,5.0,15,0.11791699999999998,0.015277514967147913,0.09634799999999996,0.0361580244403448,0.00363666666666666,0.00037839259028282904,0.00027066666666662666,0.0001597974908915652,0.117917,0.015277514967147915,0.003636666666666667,0.00037839259028283364,1.0,0.0,23583.4,3055.502993429583,231.46666666666667,12.22916108947711,0.11791699999999998,0.015277514967147913,,,200000.0,0.0,209.2,11.314971119210663,216.4,11.400501242113375,223.66666666666666,11.579949831291934,229.26666666666668,12.197579775551885,2.0,0.0,4.4,0.6324555320336759,9.533333333333333,0.990430401872025,167468.13333333333,3392.3723234563126,24766.066666666666,3277.876260775013,727.3333333333334,75.67851805656672,7038.466666666666,673.1464356360538
RQ4,credibility_c3_half5,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,3.0,-1.0,5.0,15,0.11868333333333334,0.014987819300383636,0.09623466666666664,0.03619652664210175,0.005831666666666653,0.0005913141136083089,0.00026266666666663335,0.0001619288497487417,0.11868333333333334,0.01498781930038364,0.005831666666666667,0.0005913141136083097,1.0,0.0,23736.666666666668,2997.5638600767284,240.6,11.39423413084756,0.11868333333333334,0.014987819300383636,,,200000.0,0.0,210.13333333333333,11.575014141717167,219.4,10.76900313731167,228.86666666666667,10.888176199546963,237.13333333333333,11.746529375988143,2.066666666666667,0.2581988897471611,4.533333333333333,0.5163977794943223,10.866666666666667,1.4074631010979934,167489.26666666666,3120.414703818953,24441.533333333333,2876.065886059007,1166.3333333333333,118.26282272166195,6902.866666666667,643.0156481840265
RQ4,control_c5_window25,NONE,,,,1.0,5.0,25.0,-1.0,15,0.13319566666666663,0.015478535122026564,0.08793866666666665,0.028411499147519906,0.004508999999999981,0.00044090086349265226,5.333333333333334e-06,1.1872336794093276e-05,0.13319566666666666,0.015478535122026554,0.004509,0.000440900863492658,1.0,0.0,26639.133333333335,3095.70702440531,272.06666666666666,11.27238513654793,0.13319566666666663,0.015478535122026564,,,200000.0,0.0,266.93333333333334,10.700244768005922,268.3333333333333,10.560483394419478,270.8,10.71180923760581,271.6,11.147068801130766,2.066666666666667,0.2581988897471611,5.0,0.5345224838248488,11.133333333333333,1.1872336794093272,152569.46666666667,5789.378462404439,36257.6,5967.8470848850875,901.8,88.1801726985316,10271.133333333333,962.1380110883014
RQ4,credibility_c5_window25,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,25.0,-1.0,15,0.1345863333333333,0.015278445889864703,0.0878013333333333,0.0284918048033532,0.007463333333333312,0.0008182748985052653,5.333333333333334e-06,1.1872336794093276e-05,0.13458633333333334,0.01527844588986471,0.007463333333333333,0.0008182748985052696,1.0,0.0,26917.266666666666,3055.689177972942,273.0,11.313708498984761,0.1345863333333333,0.015278445889864703,,,200000.0,0.0,267.4,10.848304673344785,269.3333333333333,10.958797292369182,271.8666666666667,11.26224201649455,272.6666666666667,11.235572759681425,2.1333333333333333,0.3518657752744984,5.066666666666666,0.45773770821706344,11.2,1.082325538564332,152305.33333333334,5776.452577573227,36069.933333333334,5977.182989940838,1492.6666666666667,163.65497970105397,10132.066666666668,976.9253127371952
RQ4,control_c5_half0_33,NONE,,,,1.0,5.0,-1.0,0.33,15,0.11919099999999996,0.02354254069005419,0.09063599999999997,0.033469863800994815,0.015070333333333316,0.0061661789124994055,0.008050666666666645,0.0039086633935156885,0.11919099999999999,0.023542540690054185,0.015070333333333335,0.006166178912499408,1.0,0.0,23838.2,4708.508138010838,467.26666666666665,28.579379845982526,0.11919099999999996,0.02354254069005419,,,200000.0,0.0,273.46666666666664,67.3942204671955,303.2,77.84526777065973,372.46666666666664,67.55724204244096,423.6,51.871820040227185,4.733333333333333,2.6583202716502514,21.666666666666668,22.474323974154107,92.13333333333334,46.395607345441455,180239.26666666666,21373.37308250173,12162.866666666667,19117.031650436984,3014.0666666666666,1233.2357824998817,4583.8,1789.5356620403757
RQ4,credibility_c5_half0_33,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,15,0.11942699999999999,0.023863033186440123,0.09070533333333332,0.033783635486233074,0.015920333333333314,0.006727994146704895,0.00845466666666666,0.004313225287525851,0.11942699999999999,0.023863033186440126,0.01592033333333333,0.006727994146704889,1.0,0.0,23885.4,4772.606637288026,470.6666666666667,27.99149530703584,0.11942699999999999,0.023863033186440123,,,200000.0,0.0,281.93333333333334,69.9994557801974,312.6666666666667,81.30161364297993,383.26666666666665,68.99944789289121,431.3333333333333,51.12542932640785,4.733333333333333,2.6583202716502514,21.2,22.482374048510597,83.26666666666667,43.09369636810779,180434.2,21541.323132859918,11912.8,19097.49285788956,3184.0666666666666,1345.5988293409775,4468.933333333333,1796.077530408444
RQ4,control_c5_half1,NONE,,,,1.0,5.0,-1.0,1.0,15,0.10656366666666667,0.01714344756820545,0.08133733333333334,0.03067895590202012,0.004145333333333326,0.0012329993434517276,0.0,0.0,0.10656366666666667,0.017143447568205454,0.004145333333333333,0.0012329993434517233,1.0,0.0,21312.733333333334,3428.689513641091,236.4,46.53385864077897,0.10656366666666667,0.01714344756820545,,,200000.0,0.0,186.6,21.52340918296037,215.46666666666667,28.62782529205425,233.66666666666666,44.44525792906317,236.33333333333334,46.57968083474453,1.9333333333333333,0.4577377082170634,6.533333333333333,4.3237990350197935,21.266666666666666,11.335574008193765,188486.86666666667,4968.977400786182,7622.133333333333,4566.355797204886,829.0666666666667,246.5998686903447,3061.9333333333334,449.97356536113267
RQ4,credibility_c5_half1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,1.0,15,0.107107,0.01701008774227811,0.08134400000000003,0.03068796711602588,0.005411,0.001696699737726154,4e-06,1.5491933384829667e-05,0.107107,0.01701008774227811,0.005411,0.001696699737726154,1.0,0.0,21421.4,3402.0175484556216,246.46666666666667,40.95270210283821,0.107107,0.01701008774227811,,,200000.0,0.0,192.46666666666667,21.937790833779655,224.73333333333332,28.18679190853826,244.2,40.361226089262594,246.46666666666667,40.95270210283821,2.0,0.3779644730092272,6.866666666666666,4.172472146045292,22.933333333333334,11.022487836021325,188628.53333333333,4436.540542016085,7283.666666666667,3953.1304713871414,1082.2,339.3399475452308,3005.6,419.6036905734471
RQ4,control_c5_half5,NONE,,,,1.0,5.0,-1.0,5.0,15,0.11992866666666666,0.01580693151150861,0.08285866666666664,0.030116123319735625,0.003511666666666667,0.00042441416205445,0.00018133333333332665,0.0001555573696039378,0.11992866666666666,0.015806931511508606,0.003511666666666667,0.00042441416205445,1.0,0.0,23985.733333333334,3161.3863023017216,226.86666666666667,10.662796917096289,0.11992866666666666,0.01580693151150861,,,200000.0,0.0,213.06666666666666,9.027471301269149,219.53333333333333,9.156314500829208,223.06666666666666,10.361099408478859,225.93333333333334,10.367991034681603,2.0,0.0,4.0,0.3779644730092272,8.266666666666667,0.7037315505489968,169217.73333333334,5609.094559815549,23162.2,5756.083877081709,702.3333333333334,84.88283241089,6917.733333333334,758.1054832999981
RQ4,credibility_c5_half5,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,5.0,15,0.12096833333333334,0.016059715758321984,0.08297333333333332,0.030192661990875183,0.00543566666666666,0.0007915104607797842,0.00025599999999998665,0.00024262846376419214,0.12096833333333334,0.016059715758321977,0.005435666666666667,0.0007915104607797735,1.0,0.0,24193.666666666668,3211.9431516643954,230.66666666666666,12.15769401693939,0.12096833333333334,0.016059715758321984,,,200000.0,0.0,213.33333333333334,9.013217807092829,220.46666666666667,10.259954515818608,224.86666666666667,11.752608626335244,229.2,12.078315871251021,2.0,0.0,4.133333333333334,0.3518657752744984,8.666666666666666,0.8164965809277261,168482.33333333334,5847.8221057888195,23650.733333333334,5894.960807656784,1087.1333333333334,158.30209215595474,6779.8,767.5650926329124
RQ4,control_c10_window25,NONE,,,,1.0,10.0,25.0,-1.0,15,0.12434366666666667,0.015997067863771017,0.10140799999999997,0.03626817479357271,0.004427,0.00036166183889689785,0.0,0.0,0.12434366666666667,0.015997067863771017,0.004427,0.00036166183889689785,1.0,0.0,24868.733333333334,3199.413572754202,266.8666666666667,9.627836625911248,0.12434366666666667,0.015997067863771017,,,200000.0,0.0,263.4,9.796500833023423,264.6,9.969954864491616,266.1333333333333,9.553358920644962,266.8,9.63030929632362,2.1333333333333333,0.3518657752744984,5.2,0.5606119105813882,11.0,1.0690449676496976,158053.33333333334,3977.8105547554433,31196.6,4330.067746088309,885.4,72.33236777937958,9864.666666666666,920.7807763497444
RQ4,credibility_c10_window25,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,10.0,25.0,-1.0,15,0.12561566666666663,0.016006392792821737,0.1013813333333333,0.03630690880075947,0.007168333333333327,0.0007117299514629932,5.333333333333334e-06,2.0655911179772894e-05,0.12561566666666665,0.016006392792821726,0.007168333333333332,0.0007117299514629997,1.0,0.0,25123.133333333335,3201.2785585643446,266.0,9.242757782641036,0.12561566666666663,0.016006392792821737,,,200000.0,0.0,263.0,9.524404743304734,263.93333333333334,9.56531432286666,265.3333333333333,9.286446857549727,265.93333333333334,9.269509670085549,2.1333333333333333,0.3518657752744984,5.2,0.5606119105813882,11.0,0.7559289460184544,157797.33333333334,3730.345190206295,31023.2,4047.8447916320674,1433.6666666666667,142.3459902925999,9745.8,946.7752939018092
RQ4,control_c10_half0_33,NONE,,,,1.0,10.0,-1.0,0.33,15,0.10930166666666664,0.021588366714065065,0.11157866666666667,0.04815169925301059,0.014849333333333327,0.004792791039924547,0.01255466666666666,0.011907523352106096,0.10930166666666664,0.021588366714065062,0.014849333333333334,0.00479279103992454,1.0,0.0,21860.333333333332,4317.673342813013,466.3333333333333,29.637492342992726,0.10930166666666664,0.021588366714065065,,,200000.0,0.0,292.3333333333333,73.79572835747015,336.8666666666667,65.73416883463997,372.4,61.217177794658724,415.3333333333333,43.022696114404326,4.933333333333334,2.1865389045137937,17.2,13.639229136156173,75.8,63.944395487686904,181341.73333333334,15011.800070357353,11447.533333333333,13480.56235509201,2969.866666666667,958.558207984908,4240.866666666667,1537.7459323246323
RQ4,credibility_c10_half0_33,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,10.0,-1.0,0.33,15,0.10949966666666668,0.022441416308967243,0.11211066666666664,0.049451435840293524,0.015881666666666662,0.005832264527935061,0.01389066666666665,0.014011478695630079,0.10949966666666668,0.022441416308967243,0.01588166666666667,0.005832264527935056,1.0,0.0,21899.933333333334,4488.283261793448,471.26666666666665,26.25552096135936,0.10949966666666668,0.022441416308967243,,,200000.0,0.0,299.46666666666664,81.49572001616023,347.8666666666667,72.43210285370378,384.1333333333333,60.19357662298085,424.6666666666667,40.52629951501805,4.933333333333334,2.1865389045137937,17.533333333333335,14.09086161142678,71.46666666666667,59.35590795804415,182500.6,12218.683760068898,10153.333333333334,10524.657270746,3176.3333333333335,1166.4529055870112,4169.733333333334,1500.4731380785322
RQ4,control_c10_half1,NONE,,,,1.0,10.0,-1.0,1.0,15,0.09684833333333334,0.018059966348911344,0.09666666666666669,0.037352886036263584,0.00376466666666666,0.0005547343851747654,0.0,0.0,0.09684833333333334,0.018059966348911327,0.0037646666666666666,0.0005547343851747774,1.0,0.0,19369.666666666668,3611.9932697822646,217.73333333333332,19.876284025608676,0.09684833333333334,0.018059966348911344,,,200000.0,0.0,190.66666666666666,14.440353511040149,210.73333333333332,18.06917923136627,216.6,19.67158937583409,217.73333333333332,19.876284025608676,1.9333333333333333,0.25819888974716115,4.733333333333333,1.533747356112131,13.733333333333333,4.574255078568479,190904.4,2067.649417644518,5670.933333333333,1870.1930941814028,752.9333333333333,110.94687703495543,2671.733333333333,356.66820649422834
RQ4,credibility_c10_half1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,10.0,-1.0,1.0,15,0.09718733333333332,0.018063791018287964,0.09666666666666669,0.037352886036263584,0.004726999999999993,0.0007524526563179987,0.0,0.0,0.09718733333333332,0.018063791018287964,0.004726999999999999,0.0007524526563179904,1.0,0.0,19437.466666666667,3612.7582036575927,223.0,24.29579622662559,0.09718733333333332,0.018063791018287964,,,200000.0,0.0,193.2,17.337819932159867,215.26666666666668,21.09321714494519,222.13333333333333,23.555001490938082,223.0,24.29579622662559,2.066666666666667,0.2581988897471611,4.866666666666666,1.5976172734359606,14.666666666666666,5.313952882562588,191026.53333333333,2141.1472180874925,5477.533333333334,1920.4582364881664,945.4,150.49053126359811,2550.5333333333333,357.60769939511465
RQ4,control_c10_half5,NONE,,,,1.0,10.0,-1.0,5.0,15,0.11074199999999997,0.017056396140032452,0.09765466666666665,0.03711946541076464,0.00326966666666666,0.0002956256480915163,0.00013999999999999332,0.00013543580450847342,0.110742,0.017056396140032463,0.0032696666666666664,0.0002956256480915075,1.0,0.0,22148.4,3411.2792280064923,219.53333333333333,9.440540743188894,0.11074199999999997,0.017056396140032452,,,200000.0,0.0,209.13333333333333,9.187465581406215,213.86666666666667,10.27386884052843,216.86666666666667,9.334013580652726,219.13333333333333,9.493356072738953,2.0,0.0,3.933333333333333,0.5936168397046636,8.133333333333333,0.9154754164341269,174139.8,3173.918222909072,18721.4,3025.277597652345,653.9333333333333,59.12512961830149,6484.866666666667,628.5955850336603
RQ4,credibility_c10_half5,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,10.0,-1.0,5.0,15,0.11146766666666665,0.01694266885987088,0.09760266666666664,0.03715459430669697,0.005082999999999981,0.000442294342846819,0.00017199999999997998,0.00015996428172743063,0.11146766666666667,0.01694266885987087,0.005083000000000001,0.0004422943428468032,1.0,0.0,22293.533333333333,3388.5337719741738,219.33333333333334,9.476788686550092,0.11146766666666665,0.01694266885987088,,,200000.0,0.0,208.86666666666667,9.731147830304405,213.66666666666666,9.70763077367981,216.66666666666666,9.33248295445741,218.86666666666667,9.508392283110949,2.0,0.0,3.933333333333333,0.5936168397046636,8.133333333333333,0.833809387832792,174251.73333333334,3063.88186238743,18335.933333333334,2932.680842473235,1016.6,88.45886856936069,6395.733333333334,644.6210921005861
