study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,target_share_decisions_final100,total_decisions,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0228902953586497,189600,24,24,24,27,1.0,124443,48465,4354,12338,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0271861471861471,184800,25,27,28,32,1.0,118143,47915,5369,13373,1,1,41
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0099568034557235,185200,19,19,19,21,1.0,119955,48881,3081,13283,1,2,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0227272727272727,180400,18,20,21,23,1.0,114183,50312,4418,11487,1,2,57
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0197452229299363,188400,21,23,25,26,1.0,120740,50313,3633,13714,1,2,24
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0136695278969957,186400,16,17,18,21,1.0,119263,51219,2790,13128,1,2,200
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0179209979209979,192400,22,25,27,28,1.0,124286,49703,4363,14048,1,2,42
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.024763948497854,186400,23,24,26,31,1.0,121935,48527,5134,10804,1,2,110
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0213852813852813,184800,26,26,28,30,1.0,116726,49612,4165,14297,1,2,57
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0142139737991266,183200,24,25,25,28,1.0,123586,45703,3969,9942,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0171459227467811,186400,18,19,22,27,1.0,121216,50138,3449,11597,1,2,92
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0227593818984547,181200,21,21,25,27,1.0,106072,56383,4322,14423,1,2,79
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.006529284164859,184400,14,16,18,20,1.0,121149,49849,1628,11774,1,2,52
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0168017057569296,187600,13,18,20,26,1.0,117217,54542,2716,13125,2,36,137
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0180263157894736,182400,23,26,28,31,1.0,120941,46475,3483,11501,1,2,43
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0167659574468085,188000,16,18,18,21,1.0,127024,46563,3611,10802,1,2,34
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0159395248380129,185200,19,19,19,20,1.0,119774,48883,3136,13407,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0192735042735042,187200,26,28,30,33,1.0,116095,53976,4508,12621,1,1,5
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0122727272727272,184800,12,14,18,21,1.0,118215,52590,2990,11005,1,39,103
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0264208242950108,184400,18,19,20,24,1.0,121188,46174,4878,12160,1,2,97
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0239610389610389,184800,24,25,25,31,1.0,117124,52087,4921,10668,1,2,191
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.002008547008547,187200,13,16,16,17,1.0,125724,47737,1134,12605,1,2,40
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0190967741935483,186000,19,19,21,24,1.0,121028,50764,4383,9825,1,3,114
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom0,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0141850220264317,181600,13,15,17,22,1.0,114513,54245,2484,10358,1,4,166
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01106,199957,46,57,63,66,1.0,183349,11288,1008,4312,24,276,348
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00032,199956,38,41,42,50,1.0,193564,3723,291,2378,2,11,194
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00828,199959,25,25,29,44,1.0,190709,5916,624,2710,103,340,347
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00062,199965,30,32,48,73,1.0,195103,2827,316,1719,5,65,180
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00228,199961,42,43,45,47,1.0,193940,2970,338,2713,4,13,350
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00106,199965,22,24,35,46,1.0,196616,1696,252,1401,2,79,285
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00128,199974,19,19,22,56,1.0,194465,3198,373,1938,6,116,172
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0025,199962,52,55,72,85,1.0,192044,4451,581,2886,4,25,104
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00166,199963,32,60,63,73,1.0,195937,2146,341,1539,12,30,263
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00224,199951,21,26,42,68,1.0,195390,2244,607,1710,77,164,235
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00178,199971,27,28,31,38,1.0,196256,1848,307,1560,2,142,224
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00254,199966,21,21,23,98,1.0,191702,4536,688,3040,182,189,200
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00036,199981,31,33,37,49,1.0,196030,2230,218,1503,1,6,139
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00276,199966,24,28,35,62,1.0,195331,2556,389,1690,5,138,250
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00076,199962,33,35,41,45,1.0,196964,1614,185,1199,1,2,88
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00088,199958,34,34,36,57,1.0,195344,2450,316,1848,2,25,123
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00072,199966,22,27,43,65,1.0,193288,4011,396,2271,12,100,133
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00054,199953,23,31,44,55,1.0,195355,2363,297,1938,2,80,188
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00248,199961,24,42,55,70,1.0,193295,3585,520,2561,11,58,212
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00366,199969,42,50,55,59,1.0,192552,4367,410,2640,12,27,357
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00076,199956,36,37,42,58,1.0,193987,3592,318,2059,2,19,120
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00048,199970,22,22,28,59,1.0,195606,2681,218,1465,5,164,177
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0012,199963,22,22,55,105,1.0,191960,4803,579,2621,70,106,179
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00214,199968,25,27,74,86,1.0,192641,4741,562,2024,55,71,130
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00398,199962,11,11,23,27,1.0,195947,2165,317,1533,73,314,386
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00112,199961,18,19,38,53,1.0,195276,2557,314,1814,3,74,124
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00108,199962,51,56,57,58,1.0,196378,2236,228,1120,1,4,19
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00064,199968,17,20,20,24,1.0,196478,1994,178,1318,3,34,238
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00092,199965,29,31,35,55,1.0,193166,3589,365,2845,2,63,156
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach10_0_wom1,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00118,199954,25,53,66,84,1.0,191987,4979,527,2461,23,42,164
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0069670329670329,182000,6,7,9,10,1.0,112110,54549,1647,13694,1,2,100
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0046799116997792,181200,7,7,7,9,1.0,119464,49358,1043,11335,1,2,152
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.006688596491228,182400,5,6,6,6,1.0,122129,51333,1198,7740,1,47,297
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0036285097192224,185200,8,8,8,8,1.0,121095,50103,1011,12991,1,1,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0085589519650655,183200,6,7,8,8,1.0,114798,55034,1845,11523,1,2,232
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0162689804772234,184400,13,14,14,14,1.0,117176,54851,3141,9232,1,2,9
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0107446808510638,188000,8,8,10,13,1.0,122618,51227,2105,12050,1,2,121
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0150657894736842,182400,9,9,13,15,1.0,119659,48312,2528,11901,1,2,115
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0099568034557235,185200,14,14,14,16,1.0,120282,48954,2682,13282,1,2,12
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0135111111111111,180000,13,15,15,16,1.0,116692,49066,2851,11391,1,1,30
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021244635193133,186400,7,7,8,10,1.0,122768,47748,624,15260,1,2,138
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0125806451612903,186000,9,10,11,12,1.0,116946,56550,2252,10252,1,2,93
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0052192066805845,191600,6,7,8,9,1.0,120486,53785,1298,16031,1,3,110
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0129462365591397,186000,15,16,16,20,1.0,122521,49941,2549,10989,1,1,104
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0093899782135076,183600,12,13,14,16,1.0,112901,55669,2412,12618,1,2,71
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.011359649122807,182400,10,10,12,15,1.0,119915,48152,2370,11963,1,1,93
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0089804772234273,184400,9,10,13,16,1.0,123842,46043,1656,12859,1,24,84
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0050223214285714,179200,9,9,10,10,1.0,109090,56585,1133,12392,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0043817787418655,184400,7,7,8,10,1.0,121680,50052,949,11719,1,2,103
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.011002132196162,187600,7,10,12,16,1.0,117591,54948,1796,13265,2,44,143
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0076263736263736,182000,12,12,12,13,1.0,123328,45589,1867,11216,1,1,14
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0064743589743589,187200,7,7,7,8,1.0,125874,47053,1754,12519,1,1,106
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0044130434782608,184000,7,8,9,9,1.0,115391,54913,1420,12276,1,2,90
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0125965665236051,186400,13,13,13,15,1.0,116642,55722,2135,11901,1,2,186
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0077608695652173,184000,8,8,8,9,1.0,118962,53966,1819,9253,1,2,167
